Efficiency,Fidelity
0.12589254117941678,0.5629462705897084
0.06309573444801933,0.5315478672240097
0.316227766016838,0.658113883008419
0.5011872336272722,0.7505936168136361
0.5011872336272722,0.7505936168136361
0.3981071705534972,0.6990535852767485
0.07943282347242818,0.5397164117362141
0.19952623149688797,0.599763115748444
0.251188643150958,0.625594321575479
0.5011872336272722,0.7505936168136361
0.19952623149688797,0.599763115748444
0.19952623149688797,0.599763115748444
0.316227766016838,0.658113883008419
0.12589254117941678,0.5629462705897084
0.6309573444801932,0.8154786722400966
0.19952623149688797,0.599763115748444
0.025118864315095808,0.5125594321575478
0.12589254117941678,0.5629462705897084
0.6309573444801932,0.8154786722400966
0.020697805123905413,0.7791950725147189
0.012874910829788009,0.6546057972038214
0.0007937025394463126,0.5397477211626631
0.0012590980024771916,0.5553886699884527
0.251188643150958,0.625594321575479
0.03162277660168381,0.5158113883008419
0.19952623149688797,0.599763115748444
0.10000000000000005,0.55
0.251188643150958,0.625594321575479
0.5011872336272722,0.7505936168136361
0.5011872336272722,0.7505936168136361
0.007943282347242814,0.5039716411736214
0.12589254117941678,0.5629462705897084
0.10000000000000005,0.55
0.05500000000000001,0.7874797872880345
0.3981071705534972,0.6990535852767485
0.6309573444801932,0.8154786722400966
0.316227766016838,0.658113883008419
0.07943282347242818,0.5397164117362141
0.6309573444801932,0.8154786722400966
0.251188643150958,0.625594321575479
0.12589254117941678,0.5629462705897084
0.251188643150958,0.625594321575479
0.19952623149688797,0.599763115748444
0.251188643150958,0.625594321575479
0.039810717055349734,0.5199053585276748
0.05011872336272725,0.5250593616813636
0.316227766016838,0.658113883008419
0.12589254117941678,0.5629462705897084
0.10000000000000005,0.55
0.15848931924611137,0.5792446596230557
0.316227766016838,0.658113883008419
0.15848931924611137,0.5792446596230557
0.05011872336272725,0.5250593616813636
0.251188643150958,0.625594321575479
0.15848931924611137,0.5792446596230557
0.020697805123905413,0.6918870696600707
0.003174692080928642,0.6372875279921053
0.005050000000000005,0.6440590892110434
0.19952623149688797,0.599763115748444
0.12589254117941678,0.5629462705897084
0.6309573444801932,0.8154786722400966
0.15848931924611137,0.5792446596230557
0.05500000000000001,0.9182821708653174
0.6309573444801932,0.8154786722400966
0.7943282347242815,0.8971641173621407
0.039810717055349734,0.5199053585276748
0.5011872336272722,0.7505936168136361
0.15848931924611137,0.5792446596230557
0.251188643150958,0.625594321575479
0.3981071705534972,0.6990535852767485
0.19952623149688797,0.599763115748444
0.07943282347242818,0.5397164117362141
0.251188643150958,0.625594321575479
0.7943282347242815,0.8971641173621407
0.316227766016838,0.658113883008419
0.6309573444801932,0.8154786722400966
0.316227766016838,0.658113883008419
0.3981071705534972,0.6990535852767485
0.15848931924611137,0.5792446596230557
0.5011872336272722,0.7505936168136361
0.251188643150958,0.625594321575479
0.15848931924611137,0.5792446596230557
0.10000000000000005,0.55
0.07943282347242818,0.5397164117362141
0.6309573444801932,0.8154786722400966
0.06309573444801933,0.5315478672240097
0.0012590980024771916,0.5869507152634809
0.251188643150958,0.625594321575479
0.19952623149688797,0.599763115748444
0.15848931924611137,0.5792446596230557
0.6309573444801932,0.8154786722400966
0.06309573444801933,0.5315478672240097
0.3981071705534972,0.6990535852767485
0.316227766016838,0.658113883008419
0.5011872336272722,0.7505936168136361
0.03162277660168381,0.5158113883008419
0.19952623149688797,0.599763115748444
0.008050060283881055,0.6373034150071925
0.19952623149688797,0.599763115748444
0.15848931924611137,0.5792446596230557
0.07943282347242818,0.5397164117362141
0.3981071705534972,0.6990535852767485
0.039810717055349734,0.5199053585276748
0.19952623149688797,0.599763115748444
0.05011872336272725,0.5250593616813636
0.06309573444801933,0.5315478672240097
0.008050060283881055,0.6546905094458972
0.09180409178060359,0.8436433672194458
0.0019984603187297926,0.5914400623356866
0.19952623149688797,0.599763115748444
0.316227766016838,0.658113883008419
0.7943282347242815,0.8971641173621407
0.012874910829788009,0.6712916693741632
0.0019984603187297926,0.5645189189747755
0.008050060283881055,0.6373034150071925
0.316227766016838,0.658113883008419
0.6309573444801932,0.8154786722400966
0.15848931924611137,0.5792446596230557
0.10000000000000005,0.55
0.10000000000000005,0.55
0.012874910829788009,0.658722458440819
0.10000000000000005,0.55
0.12589254117941678,0.5629462705897084
0.3981071705534972,0.6990535852767485
0.251188643150958,0.625594321575479
0.03162277660168381,0.5158113883008419
0.07943282347242818,0.5397164117362141
0.15848931924611137,0.5792446596230557
0.07943282347242818,0.5397164117362141
0.5011872336272722,0.7505936168136361
0.05011872336272725,0.5250593616813636
0.12589254117941678,0.5629462705897084
0.251188643150958,0.625594321575479
0.12589254117941678,0.5629462705897084
0.316227766016838,0.658113883008419
0.07943282347242818,0.5397164117362141
0.6309573444801932,0.8154786722400966
0.06309573444801933,0.5315478672240097
0.251188643150958,0.625594321575479
0.06309573444801933,0.5315478672240097
0.19952623149688797,0.599763115748444
0.6309573444801932,0.8154786722400966
0.7943282347242815,0.8971641173621407
0.2782982448998043,0.9633105013826199
0.316227766016838,0.658113883008419
0.19952623149688797,0.599763115748444
0.251188643150958,0.625594321575479
0.12589254117941678,0.5629462705897084
0.05011872336272725,0.5250593616813636
0.01995262314968881,0.5099763115748444
0.316227766016838,0.658113883008419
0.5011872336272722,0.7505936168136361
0.12589254117941678,0.5629462705897084
0.008050060283881055,0.6272282280970566
0.15714218879948863,0.9005688801371283
0.00031567772582537365,0.531334218185237
0.07943282347242818,0.5397164117362141
0.316227766016838,0.658113883008419
0.12589254117941678,0.5629462705897084
0.316227766016838,0.658113883008419
0.10000000000000005,0.55
0.10000000000000005,0.55
0.251188643150958,0.625594321575479
0.03162277660168381,0.5158113883008419
0.06309573444801933,0.5315478672240097
0.316227766016838,0.658113883008419
0.15848931924611137,0.5792446596230557
0.025118864315095808,0.5125594321575478
0.07943282347242818,0.5397164117362141
0.6309573444801932,0.8154786722400966
0.05011872336272725,0.5250593616813636
0.06309573444801933,0.5315478672240097
0.0012590980024771929,0.551324304926533
0.6309573444801932,0.8154786722400966
0.12589254117941678,0.5629462705897084
0.3981071705534972,0.6990535852767485
0.12589254117941678,0.5629462705897084
0.3981071705534972,0.6990535852767485
0.05011872336272725,0.5250593616813636
0.15848931924611137,0.5792446596230557
0.09180409178060359,0.9289441644865236
0.251188643150958,0.625594321575479
0.316227766016838,0.658113883008419
0.316227766016838,0.658113883008419
0.06309573444801933,0.5315478672240097
0.316227766016838,0.658113883008419
0.15848931924611137,0.5792446596230557
0.19952623149688797,0.599763115748444
0.06309573444801933,0.5315478672240097
0.039810717055349734,0.5199053585276748
0.7943282347242815,0.8971641173621407
0.005050000000000005,0.6096955711357084
0.000199132829936372,0.5248954474715223
0.19952623149688797,0.599763115748444
0.0005005000000000006,0.659535486352151
0.251188643150958,0.625594321575479
0.19952623149688797,0.599763115748444
0.12589254117941678,0.5629462705897084
0.6309573444801932,0.8154786722400966
0.15848931924611137,0.5792446596230557
0.06309573444801933,0.5315478672240097
0.15848931924611137,0.5792446596230557
0.251188643150958,0.625594321575479
0.3981071705534972,0.6990535852767485
0.19952623149688797,0.599763115748444
0.3981071705534972,0.6990535852767485
0.316227766016838,0.658113883008419
0.06309573444801933,0.5315478672240097
0.5011872336272722,0.7505936168136361
0.3981071705534972,0.6990535852767485
0.06309573444801933,0.5315478672240097
0.316227766016838,0.658113883008419
0.15848931924611137,0.5792446596230557
0.003174692080928642,0.6148498504825418
0.020697805123905413,0.7395181942171609
0.039810717055349734,0.5199053585276748
0.15848931924611137,0.5792446596230557
0.05011872336272725,0.5250593616813636
0.12589254117941678,0.5629462705897084
0.316227766016838,0.658113883008419
0.008050060283881055,0.6239284082731699
0.020697805123905413,0.7125965331691808
0.0019984603187297944,0.6329893474096744
0.3981071705534972,0.6990535852767485
0.12589254117941678,0.5629462705897084
0.316227766016838,0.658113883008419
0.251188643150958,0.625594321575479
0.005050000000000005,0.5990099009900991
0.2782982448998043,0.9512939764341551
0.05500000000000001,0.7874797872880345
0.012874910829788009,0.6712916693741632
0.003174692080928642,0.6372875279921053
0.020697805123905413,0.69699641274964
0.19952623149688797,0.599763115748444
0.07943282347242818,0.5397164117362141
0.039810717055349734,0.5199053585276748
0.07943282347242818,0.5397164117362141
0.12589254117941678,0.5629462705897084
0.5011872336272722,0.7505936168136361
0.15848931924611137,0.5792446596230557
0.12589254117941678,0.5629462705897084
0.015848931924611148,0.5079244659623056
0.0012590980024771916,0.5499931462569758
0.020697805123905413,0.7125965331691808
0.15714218879948863,0.9005688801371283
0.003174692080928642,0.6148498504825418
0.06309573444801933,0.5315478672240097
0.251188643150958,0.625594321575479
0.5011872336272722,0.7505936168136361
0.3981071705534972,0.6990535852767485
0.316227766016838,0.658113883008419
0.5011872336272722,0.7505936168136361
0.316227766016838,0.658113883008419
0.15848931924611137,0.5792446596230557
0.10000000000000005,0.55
0.2782982448998043,0.9512939764341551
0.15848931924611137,0.5792446596230557
0.15848931924611137,0.5792446596230557
0.039810717055349734,0.5199053585276748
0.039810717055349734,0.5199053585276748
0.12589254117941678,0.5629462705897084
0.7943282347242815,0.8971641173621407
0.10000000000000005,0.55
0.005050000000000005,0.6235866113166412
0.003174692080928642,0.5874538358706166
0.008050060283881055,0.6272282280970566
0.15714218879948863,0.9005688801371283
0.15848931924611137,0.5792446596230557
0.10000000000000005,0.55
0.07943282347242818,0.5397164117362141
0.15848931924611137,0.5792446596230557
0.5011872336272722,0.7505936168136361
0.5011872336272722,0.7505936168136361
0.12589254117941678,0.5629462705897084
0.15848931924611137,0.5792446596230557
0.10000000000000005,0.55
0.316227766016838,0.658113883008419
0.10000000000000005,0.55
0.7943282347242815,0.8971641173621407
0.3981071705534972,0.6990535852767485
0.12589254117941678,0.5629462705897084
0.10000000000000005,0.55
0.316227766016838,0.658113883008419
0.0012590980024771929,0.551324304926533
0.5011872336272722,0.7505936168136361
0.251188643150958,0.625594321575479
0.10000000000000005,0.55
0.3981071705534972,0.6990535852767485
0.12589254117941678,0.5629462705897084
0.19952623149688797,0.599763115748444
0.3981071705534972,0.6990535852767485
0.3981071705534972,0.6990535852767485
0.06309573444801933,0.5315478672240097
0.020697805123905434,0.8337401065136684
0.2782982448998043,0.9512939764341551
0.6309573444801932,0.8154786722400966
0.07943282347242818,0.5397164117362141
0.316227766016838,0.658113883008419
0.5011872336272722,0.7505936168136361
0.316227766016838,0.658113883008419
0.12589254117941678,0.5629462705897084
0.0013859172285528366,0.9643587566908619
0.000326693485110197,0.6732409571125569
0.5011872336272722,0.7505936168136361
0.7943282347242815,0.8971641173621407
0.251188643150958,0.625594321575479
0.251188643150958,0.625594321575479
0.316227766016838,0.658113883008419
0.316227766016838,0.658113883008419
0.07943282347242818,0.5397164117362141
0.7943282347242815,0.8971641173621407
0.10000000000000005,0.55
0.3981071705534972,0.6990535852767485
0.316227766016838,0.658113883008419
0.19952623149688797,0.599763115748444
0.07943282347242818,0.5397164117362141
0.251188643150958,0.625594321575479
0.251188643150958,0.625594321575479
0.251188643150958,0.625594321575479
0.06309573444801933,0.5315478672240097
0.15848931924611137,0.5792446596230557
0.316227766016838,0.658113883008419
0.251188643150958,0.625594321575479
0.19952623149688797,0.599763115748444
0.05500000000000001,0.7874797872880345
0.0005004999999999995,0.5668510607026271
0.3981071705534972,0.6990535852767485
0.7943282347242815,0.8971641173621407
0.12589254117941678,0.5629462705897084
0.316227766016838,0.658113883008419
0.5011872336272722,0.7505936168136361
0.10000000000000005,0.55
0.12589254117941678,0.5629462705897084
0.0012590980024771916,0.5499931462569758
0.05500000000000001,0.7874797872880345
0.000199132829936372,0.6263364727160189
0.316227766016838,0.658113883008419
0.05011872336272725,0.5250593616813636
0.07943282347242818,0.5397164117362141
0.3981071705534972,0.6990535852767485
0.07943282347242818,0.5397164117362141
0.10000000000000005,0.55
0.316227766016838,0.658113883008419
0.10000000000000005,0.55
0.06309573444801933,0.5315478672240097
0.6309573444801932,0.8154786722400966
0.15848931924611137,0.5792446596230557
0.01000000000000001,0.505
0.020697805123905413,0.69699641274964
0.09180409178060359,0.8436433672194458
0.03353840307677715,0.7949309993856204
0.05011872336272725,0.5250593616813636
0.15848931924611137,0.5792446596230557
0.5011872336272722,0.7505936168136361
0.5011872336272722,0.7505936168136361
0.15848931924611137,0.5792446596230557
0.12589254117941678,0.5629462705897084
0.06309573444801933,0.5315478672240097
0.0008471019120183127,0.7247520797825826
0.5011872336272722,0.7505936168136361
0.3981071705534972,0.6990535852767485
0.10000000000000005,0.55
0.251188643150958,0.625594321575479
0.07943282347242818,0.5397164117362141
0.251188643150958,0.625594321575479
0.3981071705534972,0.6990535852767485
0.19952623149688797,0.599763115748444
0.15848931924611137,0.5792446596230557
0.06309573444801933,0.5315478672240097
0.19952623149688797,0.599763115748444
0.15848931924611137,0.5792446596230557
0.316227766016838,0.658113883008419
0.15848931924611137,0.5792446596230557
0.05011872336272725,0.5250593616813636
0.19952623149688797,0.599763115748444
0.3981071705534972,0.6990535852767485
0.7943282347242815,0.8971641173621407
0.12589254117941678,0.5629462705897084
0.5011872336272722,0.7505936168136361
0.15848931924611137,0.5792446596230557
0.316227766016838,0.658113883008419
0.316227766016838,0.658113883008419
0.05011872336272725,0.5250593616813636
0.07943282347242818,0.5397164117362141
0.12589254117941678,0.5629462705897084
0.01000000000000001,0.505
0.0019984603187297926,0.5645189189747755
0.251188643150958,0.625594321575479
0.025118864315095808,0.5125594321575478
0.5011872336272722,0.7505936168136361
0.10000000000000005,0.55
0.0019984603187297944,0.5628455418395828
0.0007937025394463118,0.5408060767090184
0.0012590980024771929,0.551324304926533
0.0019984603187297926,0.5645189189747755
0.19952623149688797,0.599763115748444
0.12589254117941678,0.5629462705897084
0.025118864315095808,0.5125594321575478
0.6309573444801932,0.8154786722400966
0.7943282347242815,0.8971641173621407
0.10000000000000005,0.55
0.251188643150958,0.625594321575479
0.06309573444801933,0.5315478672240097
0.3981071705534972,0.6990535852767485
0.15848931924611137,0.5792446596230557
0.10000000000000005,0.55
0.15848931924611137,0.5792446596230557
0.05011872336272725,0.5250593616813636
0.6309573444801932,0.8154786722400966
0.039810717055349734,0.5199053585276748
0.025118864315095808,0.5125594321575478
0.001075664189807277,0.7376338110833508
0.19952623149688797,0.599763115748444
0.5011872336272722,0.7505936168136361
0.15848931924611137,0.5792446596230557
0.06309573444801933,0.5315478672240097
0.19952623149688797,0.599763115748444
0.5011872336272722,0.7505936168136361
0.316227766016838,0.658113883008419
0.01995262314968881,0.5099763115748444
0.020697805123905413,0.7125965331691808
0.316227766016838,0.658113883008419
0.316227766016838,0.658113883008419
0.15848931924611137,0.5792446596230557
0.10000000000000005,0.55
0.06309573444801933,0.5315478672240097
0.012589254117941682,0.5062946270589709
0.5011872336272722,0.7505936168136361
0.6309573444801932,0.8154786722400966
0.316227766016838,0.658113883008419
0.10000000000000005,0.55
0.3981071705534972,0.6990535852767485
0.10000000000000005,0.55
0.19952623149688797,0.599763115748444
0.01995262314968881,0.5099763115748444
0.12589254117941678,0.5629462705897084
0.06309573444801933,0.5315478672240097
0.0001256258694427032,0.527558375498551
0.15848931924611137,0.5792446596230557
0.316227766016838,0.658113883008419
0.12589254117941678,0.5629462705897084
0.07943282347242818,0.5397164117362141
0.5011872336272722,0.7505936168136361
0.251188643150958,0.625594321575479
0.012874910829788009,0.6712916693741632
0.12589254117941678,0.5629462705897084
0.316227766016838,0.658113883008419
0.19952623149688797,0.599763115748444
0.19952623149688797,0.599763115748444
0.5011872336272722,0.7505936168136361
0.10000000000000005,0.55
0.10000000000000005,0.55
0.316227766016838,0.658113883008419
0.12589254117941678,0.5629462705897084
0.6309573444801932,0.8154786722400966
0.12589254117941678,0.5629462705897084
0.5011872336272722,0.7505936168136361
0.07943282347242818,0.5397164117362141
0.6309573444801932,0.8154786722400966
0.5011872336272722,0.7505936168136361
0.316227766016838,0.658113883008419
0.01000000000000001,0.505
0.5011872336272722,0.7505936168136361
0.05500000000000001,0.8185061205109819
0.2782982448998043,0.9633105013826199
0.020697805123905413,0.7125965331691808
0.008050060283881055,0.6272282280970566
0.0019984603187297926,0.5645189189747755
0.5011872336272722,0.7505936168136361
0.12589254117941678,0.5629462705897084
0.03353840307677715,0.7949309993856204
0.03353840307677715,0.7949309993856204
0.15848931924611137,0.5792446596230557
0.3981071705534972,0.6990535852767485
0.251188643150958,0.625594321575479
0.05011872336272725,0.5250593616813636
0.07943282347242818,0.5397164117362141
0.316227766016838,0.658113883008419
0.316227766016838,0.658113883008419
0.01000000000000001,0.505
0.7943282347242815,0.8971641173621407
0.19952623149688797,0.599763115748444
0.003174692080928642,0.5874538358706166
0.020697805123905413,0.7125965331691808
0.15714218879948863,0.9005688801371283
0.251188643150958,0.625594321575479
0.316227766016838,0.658113883008419
0.316227766016838,0.658113883008419
0.5011872336272722,0.7505936168136361
0.5011872336272722,0.7505936168136361
0.10000000000000005,0.55
0.251188643150958,0.625594321575479
0.10000000000000005,0.55
0.19952623149688797,0.599763115748444
0.15848931924611137,0.5792446596230557
0.3981071705534972,0.6990535852767485
0.06309573444801933,0.5315478672240097
0.10000000000000005,0.55
0.00501187233627273,0.5025059361681363
0.005050000000000005,0.6096955711357084
0.15848931924611137,0.5792446596230557
0.19952623149688797,0.599763115748444
0.251188643150958,0.625594321575479
0.251188643150958,0.625594321575479
0.316227766016838,0.658113883008419
0.6309573444801932,0.8154786722400966
0.316227766016838,0.658113883008419
0.3981071705534972,0.6990535852767485
0.19952623149688797,0.599763115748444
0.3981071705534972,0.6990535852767485
0.6309573444801932,0.8154786722400966
0.15848931924611137,0.5792446596230557
0.10000000000000005,0.55
0.6309573444801932,0.8154786722400966
0.05011872336272725,0.5250593616813636
0.10000000000000005,0.55
0.03162277660168381,0.5158113883008419
0.316227766016838,0.658113883008419
0.03353840307677715,0.761780981601156
0.12589254117941678,0.5629462705897084
0.10000000000000005,0.55
0.19952623149688797,0.599763115748444
0.316227766016838,0.658113883008419
0.19952623149688797,0.599763115748444
0.07943282347242818,0.5397164117362141
0.15848931924611137,0.5792446596230557
0.316227766016838,0.658113883008419
0.12589254117941678,0.5629462705897084
0.5011872336272722,0.7505936168136361
0.6309573444801932,0.8154786722400966
1.2624549170486878e-5,0.5828025852163208
0.003174692080928642,0.5810365610900976
0.15714218879948863,0.9112347569116851
1.2604408760211571e-5,0.5845729461652236
0.10000000000000005,0.55
0.015848931924611148,0.5079244659623056
0.07943282347242818,0.5397164117362141
0.12589254117941678,0.5629462705897084
1.2586213337658052e-5,0.5598500576362787
0.19952623149688797,0.599763115748444
0.10000000000000005,0.55
0.19952623149688797,0.599763115748444
0.07943282347242818,0.5397164117362141
0.039810717055349734,0.5199053585276748
0.003712638499247597,0.8267731939409162
0.316227766016838,0.658113883008419
0.251188643150958,0.625594321575479
0.19952623149688797,0.599763115748444
0.19952623149688797,0.599763115748444
0.6309573444801932,0.8154786722400966
0.19952623149688797,0.599763115748444
0.316227766016838,0.658113883008419
0.6309573444801932,0.8154786722400966
0.0005005000000000006,0.554945054945055
0.19952623149688797,0.599763115748444
0.10000000000000005,0.55
0.5011872336272722,0.7505936168136361
0.316227766016838,0.658113883008419
0.6309573444801932,0.8154786722400966
0.05011872336272725,0.5250593616813636
0.01995262314968881,0.5099763115748444
0.251188643150958,0.625594321575479
0.5011872336272722,0.7505936168136361
0.3981071705534972,0.6990535852767485
0.025118864315095808,0.5125594321575478
0.5011872336272722,0.7505936168136361
0.251188643150958,0.625594321575479
0.6309573444801932,0.8154786722400966
0.19952623149688797,0.599763115748444
0.039810717055349734,0.5199053585276748
0.19952623149688797,0.599763115748444
0.15848931924611137,0.5792446596230557
0.001877393361200484,0.853866452088854
0.15848931924611137,0.5792446596230557
0.316227766016838,0.658113883008419
0.10000000000000005,0.55
0.19952623149688797,0.599763115748444
0.5011872336272722,0.7505936168136361
0.251188643150958,0.625594321575479
0.3981071705534972,0.6990535852767485
0.15848931924611137,0.5792446596230557
0.6309573444801932,0.8154786722400966
0.05500000000000001,0.7951344607747524
0.15714218879948863,0.9005688801371283
0.005050000000000005,0.5990099009900991
0.003174692080928642,0.5789347786889412
0.12589254117941678,0.5629462705897084
0.10000000000000005,0.55
0.0019984603187297926,0.5645189189747755
0.003174692080928642,0.6372875279921053
0.0012590980024771929,0.6057920053047278
0.03162277660168381,0.5158113883008419
0.05011872336272725,0.5250593616813636
0.3981071705534972,0.6990535852767485
0.03353840307677717,0.7425717556761319
0.3981071705534972,0.6990535852767485
0.19952623149688797,0.599763115748444
0.316227766016838,0.658113883008419
0.12589254117941678,0.5629462705897084
0.316227766016838,0.658113883008419
0.316227766016838,0.658113883008419
0.6309573444801932,0.8154786722400966
0.15848931924611137,0.5792446596230557
0.251188643150958,0.625594321575479
0.10000000000000005,0.55
0.5011872336272722,0.7505936168136361
0.19952623149688797,0.599763115748444
0.6309573444801932,0.8154786722400966
0.316227766016838,0.658113883008419
0.316227766016838,0.658113883008419
0.316227766016838,0.658113883008419
0.5011872336272722,0.7505936168136361
0.19952623149688797,0.599763115748444
0.15848931924611137,0.5792446596230557
0.05011872336272725,0.5250593616813636
0.5011872336272722,0.7505936168136361
0.12589254117941678,0.5629462705897084
0.15848931924611137,0.5792446596230557
0.316227766016838,0.658113883008419
0.15848931924611137,0.5792446596230557
0.07943282347242818,0.5397164117362141
0.6309573444801932,0.8154786722400966
0.316227766016838,0.658113883008419
0.3981071705534972,0.6990535852767485
0.12589254117941678,0.5629462705897084
0.19952623149688797,0.599763115748444
0.7943282347242815,0.8971641173621407
0.251188643150958,0.625594321575479
0.3981071705534972,0.6990535852767485
0.19952623149688797,0.599763115748444
0.6309573444801932,0.8154786722400966
0.6309573444801932,0.8154786722400966
0.251188643150958,0.625594321575479
0.316227766016838,0.658113883008419
0.3981071705534972,0.6990535852767485
0.07943282347242818,0.5397164117362141
0.015848931924611148,0.5079244659623056
0.19952623149688797,0.599763115748444
0.005050000000000005,0.6235866113166412
0.0019984603187297944,0.5784453622783535
0.6309573444801932,0.8154786722400966
0.07943282347242818,0.5397164117362141
0.15848931924611137,0.5792446596230557
0.6309573444801932,0.8154786722400966
0.251188643150958,0.625594321575479
0.12589254117941678,0.5629462705897084
0.3981071705534972,0.6990535852767485
0.003174692080928642,0.5985283463132721
0.0005004999999999995,0.5823171292162405
0.12589254117941678,0.5629462705897084
0.15848931924611137,0.5792446596230557
0.10000000000000005,0.55
0.10000000000000005,0.55
0.07943282347242818,0.5397164117362141
0.12589254117941678,0.5629462705897084
0.07943282347242818,0.5397164117362141
0.06309573444801933,0.5315478672240097
0.07943282347242818,0.5397164117362141
0.039810717055349734,0.5199053585276748
0.012589254117941682,0.5062946270589709
0.6309573444801932,0.8154786722400966
0.0005005000000000006,0.5350006725836243
